brand,model_year,milage,fuel_type,ext_col,int_col,accident,price,horsepower,displacement,cylinders,transmission_type,gears
37,2006,134000.0,3,3,3,0,0,265.0,4.0,6.0,0,7.0
47,2022,10500.0,3,3,6,1,1,228.0,2.4,4.0,0,5.0
8,2018,53100.0,3,8,0,1,0,160.0,1.5,4.0,0,6.0
13,2017,80134.0,1,9,0,1,0,325.0,2.0,4.0,0,6.0
37,2021,24000.0,3,3,0,1,1,141.0,2.0,4.0,0,7.0
51,2006,61000.0,3,1,6,1,0,218.0,2.5,5.0,2,6.0
26,2021,19700.0,3,9,6,1,2,335.0,2.7,6.0,0,6.0
34,2018,28182.0,3,9,2,0,4,469.0,4.0,8.0,0,7.0
13,2017,59500.0,3,0,0,0,1,310.0,2.3,4.0,0,8.0
13,1999,115402.0,1,6,6,1,0,152.0,3.0,6.0,0,8.0
14,2018,85500.0,3,0,0,0,1,355.0,5.3,8.0,0,8.0
41,2020,51000.0,3,8,0,1,2,410.0,6.4,8.0,0,6.0
48,2021,17500.0,2,3,8,1,2,455.0,0.0,0.0,0,1.0
25,2011,132000.0,3,0,6,1,0,272.0,3.5,6.0,0,8.0
21,2016,67882.0,3,9,0,1,1,285.0,3.6,6.0,0,8.0
51,2018,62000.0,3,3,0,1,1,316.0,2.0,4.0,0,8.0
40,2016,12454.0,3,7,0,1,4,500.0,4.0,6.0,2,6.0
4,2017,27965.0,3,4,0,1,2,560.0,4.4,8.0,0,7.0
4,2018,48000.0,3,0,0,1,1,300.0,3.0,6.0,0,8.0
4,2020,5541.0,3,9,0,1,2,335.0,3.0,6.0,0,8.0
36,2018,29000.0,3,8,6,1,0,166.0,2.4,4.0,0,4.5
10,2010,131100.0,1,9,3,0,0,310.0,4.7,8.0,0,8.0
47,2015,102242.0,3,1,0,0,0,227.0,2.0,4.0,2,6.0
34,2016,18069.0,3,0,0,1,3,523.0,6.0,12.0,0,7.0
22,2023,13000.0,3,9,0,1,1,187.0,2.5,4.0,0,8.0
40,2008,51000.0,3,3,0,0,3,480.0,3.6,6.0,0,7.0
17,2007,137333.0,3,1,0,0,0,242.0,3.7,5.0,0,4.0
6,2014,125559.0,3,9,6,0,0,304.0,3.6,6.0,0,6.0
8,2020,88161.0,3,6,0,0,2,355.0,6.2,8.0,0,6.0
49,2016,101900.0,3,0,0,1,1,270.0,4.0,6.0,0,5.0
7,2015,159500.0,3,0,0,0,0,420.0,6.2,8.0,0,6.0
47,2015,68860.0,3,3,6,0,0,175.0,2.5,4.0,1,1.0
48,2018,43000.0,2,8,0,0,1,271.0,0.0,0.0,0,1.0
13,2017,182000.0,3,0,0,0,0,365.0,3.5,6.0,0,8.0
48,2022,21404.0,2,9,8,1,2,425.0,0.0,0.0,0,1.0
13,2017,81000.0,3,0,0,1,1,365.0,3.5,6.0,0,8.0
8,2021,62257.0,3,3,6,1,2,355.0,5.3,8.0,0,8.0
4,2016,91798.0,4,9,0,1,1,335.0,3.0,6.0,0,8.0
4,2011,82000.0,3,3,0,0,0,320.0,3.0,6.0,0,7.0
13,2012,207100.0,3,0,3,0,0,365.0,3.5,6.0,0,6.0
24,2023,450.0,4,1,0,1,4,395.0,3.0,6.0,0,8.0
40,2016,77945.0,3,1,6,0,1,310.0,3.6,6.0,0,7.0
22,2022,15583.0,4,0,3,1,2,199.5,1.6,4.0,0,6.0
4,2017,37100.0,3,9,0,0,1,335.0,3.0,6.0,0,8.0
30,2006,51000.0,3,1,6,0,0,394.0,4.2,8.0,0,8.0
13,2017,94000.0,3,9,0,1,1,325.0,2.7,6.0,0,6.0
24,2003,121886.0,3,9,6,0,0,217.0,4.6,8.0,0,8.0
13,2008,157500.0,3,4,3,0,0,300.0,5.4,8.0,0,5.0
13,2014,138415.0,3,3,0,0,0,365.0,3.5,6.0,0,8.0
24,2012,110000.0,3,3,0,1,0,375.0,5.0,8.0,0,8.0
7,2023,8532.0,0,0,0,1,4,400.0,3.0,6.0,0,10.0
14,2021,12941.0,3,9,0,0,2,355.0,5.3,8.0,0,8.0
4,2009,69764.0,3,0,0,1,0,300.0,3.0,6.0,2,6.0
3,2022,8193.0,4,3,0,1,2,333.0,2.0,6.0,0,8.0
25,2020,43277.0,3,6,0,1,2,301.0,3.5,6.0,0,8.0
3,2018,26500.0,3,3,0,0,1,354.0,3.0,6.0,0,8.0
8,2019,25462.0,3,3,0,1,1,355.0,3.6,6.0,0,6.0
3,2018,35850.0,3,9,0,1,1,252.0,2.0,4.0,0,7.0
32,2008,77700.0,3,8,0,1,0,156.0,2.3,4.0,2,5.0
20,2021,23600.0,4,0,0,1,2,296.0,2.0,4.0,0,9.0
12,2019,8870.0,3,6,6,1,4,611.0,3.9,8.0,0,7.0
49,2001,122000.0,3,1,3,1,0,140.0,1.8,4.0,2,5.0
13,2003,245000.0,0,0,6,0,0,325.0,6.0,8.0,0,8.0
40,2022,4700.0,3,9,0,1,4,414.0,4.0,6.0,2,6.0
47,2016,84100.0,3,3,0,1,1,305.0,2.5,4.0,2,6.0
3,2021,33000.0,4,0,0,1,1,248.0,2.0,4.0,0,8.0
48,2018,10065.0,2,8,8,1,2,455.0,0.0,0.0,0,1.0
34,2018,3811.0,3,0,0,1,4,577.0,4.0,8.0,0,7.0
0,2021,44457.0,3,0,6,1,2,279.5,2.0,6.0,3,2.0
3,2013,139355.0,3,0,0,1,1,333.0,3.0,6.0,0,7.0
27,2010,9100.0,3,0,8,1,2,276.0,3.5,6.0,2,6.0
34,2019,10500.0,3,3,2,1,3,463.0,4.0,8.0,0,9.0
8,2023,5006.0,3,3,0,1,2,355.0,5.3,8.0,0,10.0
4,2021,33500.0,3,3,0,1,3,503.0,3.0,6.0,0,8.0
4,2014,126500.0,3,9,0,1,0,300.0,3.0,6.0,0,8.0
24,2016,79000.0,3,8,7,1,1,240.0,2.0,4.0,0,9.0
40,2018,19000.0,3,3,0,1,4,450.0,3.0,6.0,0,7.0
41,2021,57000.0,0,1,3,1,2,400.0,6.7,6.0,0,6.0
4,2020,4880.0,3,9,0,1,2,335.0,3.0,6.0,0,8.0
0,2018,6523.0,4,9,6,1,4,279.5,3.5,6.0,0,9.0
34,2005,127000.0,3,9,6,1,0,302.0,5.0,8.0,0,7.0
25,2002,89500.0,3,0,0,1,0,300.0,4.3,8.0,0,8.0
8,2000,97000.0,3,9,3,1,1,200.0,4.3,6.0,0,6.0
6,2021,31181.0,3,3,6,0,2,275.0,3.6,6.0,0,9.0
25,2020,16425.0,4,3,0,0,1,301.0,2.5,4.0,1,1.0
25,2022,11238.0,3,3,0,1,2,301.0,3.5,6.0,0,8.0
34,2015,36670.0,3,9,6,1,1,362.0,3.0,8.0,0,7.0
8,2019,44800.0,3,0,0,1,2,420.0,6.2,8.0,0,6.0
13,2015,150000.0,3,0,3,0,0,310.0,3.5,6.0,0,8.0
19,2020,38400.0,3,1,6,1,1,295.0,3.5,6.0,0,7.0
5,2008,7960.0,3,9,8,1,4,552.0,6.0,12.0,0,6.0
37,2007,117000.0,3,3,0,0,0,306.0,3.5,6.0,0,7.0
42,2023,159.0,2,9,0,1,4,533.0,0.0,0.0,0,1.0
33,2017,30200.0,3,5,0,1,4,562.0,3.8,8.0,0,7.0
37,2012,91545.0,3,3,0,1,0,175.0,2.5,4.0,1,1.0
24,2015,110000.0,1,0,6,0,1,510.0,5.0,8.0,0,8.0
4,2017,105100.0,3,3,0,0,1,300.0,3.0,6.0,0,8.0
19,2012,110000.0,3,9,6,1,0,400.0,5.6,8.0,0,7.0
13,2019,81778.0,3,0,3,1,1,325.0,3.5,6.0,0,8.0
25,2010,168422.0,4,0,6,0,0,245.0,3.5,6.0,0,8.0
30,2018,80500.0,3,0,0,1,1,424.0,3.0,6.0,0,8.0
51,2018,81200.0,3,0,0,0,1,316.0,2.0,4.0,0,8.0
23,2020,6246.0,3,6,6,1,4,571.0,5.2,10.0,0,7.0
21,2017,20172.0,3,3,0,1,2,285.0,3.6,6.0,0,8.0
17,2005,145000.0,3,4,0,1,1,325.0,6.0,8.0,0,4.0
13,2009,162000.0,3,3,0,0,0,262.0,3.5,6.0,0,6.0
40,2020,13554.0,3,1,0,1,4,414.0,4.0,6.0,2,6.0
49,2007,59700.0,3,4,3,1,0,268.0,3.5,6.0,0,6.0
34,2020,30930.0,3,0,0,1,1,362.0,2.0,4.0,0,7.0
4,2009,51983.0,3,3,8,1,0,300.0,3.0,6.0,2,6.0
8,2022,22000.0,3,1,0,1,2,455.0,6.2,8.0,2,6.0
50,2023,16800.0,2,3,0,1,2,295.0,0.0,0.0,0,1.0
8,2022,16000.0,0,0,0,0,3,445.0,6.6,8.0,0,6.0
37,2020,22295.0,3,6,3,1,1,284.0,2.5,4.0,1,1.0
5,2020,33000.0,3,6,6,1,4,542.0,4.0,8.0,0,8.0
49,2023,1025.0,4,0,0,1,4,437.0,3.4,6.0,0,10.0
0,2013,89190.0,3,3,8,0,0,305.0,3.7,6.0,0,6.0
49,2020,53550.0,3,1,3,1,1,268.0,3.5,6.0,0,8.0
13,2021,56946.0,3,3,6,1,1,325.0,2.0,4.0,0,8.0
20,2016,11684.0,3,0,0,1,2,550.0,5.0,8.0,0,8.0
14,2018,45617.0,3,9,3,1,2,420.0,6.2,8.0,0,8.0
8,2018,75466.0,3,3,0,1,1,355.0,5.3,8.0,0,6.0
30,2021,19513.0,3,0,7,0,4,405.0,3.8,8.0,0,8.0
47,2021,15636.0,3,0,0,1,1,227.0,2.5,4.0,1,1.0
34,2018,69600.0,3,0,0,1,2,362.0,3.0,6.0,0,9.0
34,2011,138050.0,3,9,6,1,0,335.0,4.7,8.0,0,7.0
13,2017,132269.0,1,3,0,1,1,385.0,6.2,8.0,0,8.0
18,2020,45815.0,3,3,0,1,1,291.0,3.8,6.0,0,7.0
13,2021,25352.0,3,3,0,1,2,325.0,3.5,6.0,0,10.0
34,2008,120000.0,3,3,0,1,0,268.0,3.5,6.0,0,7.0
8,2018,75151.0,3,3,0,0,2,455.0,6.2,8.0,2,6.0
21,2016,74139.0,3,8,0,1,1,285.0,3.6,6.0,2,6.0
4,2012,68500.0,3,0,0,1,0,400.0,4.4,8.0,0,8.0
48,2021,35315.0,2,9,0,1,3,670.0,0.0,0.0,0,1.0
50,2017,61000.0,3,9,0,1,0,150.0,1.4,4.0,0,6.5
21,2022,12050.0,3,9,0,1,2,285.0,3.6,6.0,0,8.0
20,2001,150000.0,3,4,8,0,0,290.0,4.0,8.0,0,5.0
40,2016,46200.0,3,3,3,0,2,340.0,3.0,6.0,0,7.0
34,2014,88000.0,3,3,0,1,0,302.0,3.5,6.0,0,7.0
34,2015,47000.0,3,3,0,1,1,362.0,3.0,6.0,0,7.0
24,2017,50340.0,3,9,6,0,2,380.0,3.0,6.0,0,8.0
34,2010,67800.0,3,0,0,1,0,268.0,3.5,6.0,0,7.0
10,2002,150000.0,3,0,3,0,0,175.0,3.9,6.0,2,5.0
8,2018,13500.0,3,0,0,0,2,650.0,6.2,8.0,2,6.0
17,2007,101750.0,3,9,0,1,0,242.0,3.7,5.0,0,4.0
16,2022,18385.0,3,8,6,1,1,280.0,3.5,6.0,0,10.0
37,2008,123500.0,3,3,6,0,0,306.0,3.5,6.0,0,5.0
14,2017,117000.0,1,3,3,1,1,342.0,6.0,8.0,0,6.0
34,2010,86121.0,3,3,0,1,0,268.0,3.5,6.0,0,7.0
25,2020,22466.0,3,9,0,1,2,301.0,4.6,8.0,0,6.0
37,2017,80000.0,3,3,0,1,1,390.0,5.6,8.0,0,7.0
9,2020,23152.0,3,9,8,1,1,292.0,3.6,6.0,0,8.0
10,2006,91300.0,3,10,6,1,0,350.0,5.7,8.0,0,5.0
37,2020,45000.0,3,0,0,1,1,284.0,3.5,6.0,1,1.0
42,2023,1885.0,2,4,8,1,4,835.0,0.0,0.0,0,1.0
13,2018,73049.0,3,3,0,0,1,325.0,3.5,6.0,0,6.0
37,2021,7250.0,3,0,0,1,1,400.0,5.6,8.0,0,9.0
20,2019,44000.0,3,0,0,1,1,246.0,2.0,4.0,0,8.0
13,2014,85500.0,3,0,0,1,1,411.0,6.2,8.0,0,8.0
14,2021,18083.0,3,3,0,1,2,355.0,3.6,6.0,0,9.0
23,2005,22703.0,3,0,0,1,4,571.0,6.2,12.0,2,7.0
8,2011,111000.0,3,1,0,1,0,312.0,3.6,6.0,0,6.0
14,2013,115000.0,3,9,2,1,0,288.0,3.6,6.0,0,6.0
8,2021,33400.0,3,9,0,1,1,250.0,2.0,4.0,0,6.0
49,2007,136000.0,3,0,6,1,0,273.0,4.7,8.0,0,6.0
25,2021,26800.0,3,0,7,1,2,311.0,3.5,6.0,0,8.0
48,2022,30000.0,2,9,8,1,2,455.0,0.0,0.0,0,1.0
10,2008,251634.0,3,3,0,1,0,425.0,6.1,8.0,0,8.0
9,2005,119000.0,3,1,6,1,0,250.0,3.5,6.0,0,8.0
7,2021,28121.0,3,0,0,1,4,400.0,6.2,8.0,0,10.0
9,2009,111000.0,3,1,3,1,0,197.0,3.8,6.0,0,8.0
32,2016,116500.0,3,1,0,1,0,184.0,2.5,4.0,0,6.0
0,2005,199296.0,3,0,3,1,0,270.0,3.2,6.0,0,8.0
8,2023,202.0,3,9,7,1,4,670.0,5.5,8.0,0,6.0
48,2021,11200.0,2,9,0,1,2,455.0,0.0,0.0,0,1.0
51,2020,56536.0,3,9,6,1,1,281.0,2.0,4.0,0,8.0
8,2016,49600.0,3,1,0,1,1,455.0,6.2,8.0,0,8.0
0,2023,13600.0,3,1,8,1,3,355.0,3.0,6.0,0,10.0
50,2007,59700.0,3,1,8,1,0,200.0,2.0,4.0,0,6.0
10,2018,19000.0,3,7,3,1,2,485.0,6.4,8.0,0,8.0
8,2002,17300.0,3,0,0,1,1,405.0,5.7,8.0,2,6.0
34,2014,91140.0,3,3,0,1,0,208.0,2.0,4.0,0,7.0
4,2015,33000.0,3,3,0,1,3,560.0,4.4,8.0,0,7.0
21,2019,52775.0,3,3,0,1,1,285.0,3.6,6.0,0,8.0
36,2011,113000.0,3,9,0,1,0,148.0,2.0,4.0,2,5.0
40,2022,13000.0,3,0,6,1,2,261.0,2.0,4.0,0,7.0
34,2009,77925.0,3,3,0,1,0,268.0,3.5,6.0,0,7.0
32,2018,15175.0,3,9,6,0,0,184.0,2.5,4.0,0,6.0
3,2017,137000.0,3,9,3,1,0,186.0,2.0,4.0,0,7.0
4,2015,111000.0,3,3,6,0,0,240.0,2.0,4.0,0,8.0
24,2019,49208.0,3,0,0,1,3,380.0,3.0,6.0,0,8.0
3,2018,44000.0,3,3,0,1,1,354.0,3.0,6.0,0,8.0
40,2017,26000.0,3,3,0,1,2,300.0,2.0,4.0,0,7.0
8,2020,1800.0,3,1,0,1,3,490.0,6.2,8.0,0,8.0
23,2021,3771.0,3,6,6,1,4,571.0,4.0,8.0,0,7.0
30,2012,50000.0,3,9,0,1,1,425.0,4.7,8.0,0,6.0
47,2018,93000.0,3,3,0,0,0,152.0,2.0,4.0,1,1.0
34,2020,15000.0,3,3,0,1,4,550.0,4.0,8.0,0,7.0
32,2016,119500.0,3,3,0,1,0,184.0,2.5,4.0,0,6.0
40,2016,50000.0,3,1,7,1,1,340.0,3.0,6.0,0,7.0
15,2019,48000.0,3,0,0,1,1,365.0,3.3,6.0,0,8.0
21,2021,11756.0,3,3,0,0,1,285.0,2.0,6.0,0,8.0
3,2018,50400.0,3,9,6,1,1,252.0,2.0,4.0,0,8.0
4,2012,153600.0,3,0,0,1,0,300.0,3.0,6.0,2,6.0
24,2023,1869.0,3,6,6,1,4,380.0,4.4,8.0,0,8.0
10,2022,31917.0,3,3,0,1,3,475.0,6.4,8.0,0,8.0
4,2016,56235.0,3,5,5,1,2,425.0,3.0,6.0,2,6.0
13,2019,28724.0,3,3,0,0,0,197.0,1.6,4.0,2,6.0
26,2015,124400.0,3,9,0,0,0,305.0,3.7,6.0,0,6.0
8,2020,137000.0,3,0,0,1,2,355.0,5.3,8.0,0,6.0
12,2005,38686.0,3,9,7,1,4,483.0,4.3,8.0,0,7.0
13,2022,6600.0,3,1,0,0,3,430.0,7.3,8.0,0,10.0
34,2007,67200.0,3,3,0,1,0,228.0,3.0,6.0,0,7.0
40,2021,16554.0,3,9,6,1,2,365.0,2.0,6.0,0,7.0
4,2023,15736.0,5,1,2,1,3,389.0,3.0,6.0,0,8.0
34,2005,153460.0,3,6,6,0,0,302.0,5.0,8.0,0,7.0
0,2012,70000.0,3,0,0,0,0,305.0,3.7,6.0,0,8.0
18,2011,143898.0,3,3,2,1,0,378.0,4.6,8.0,0,6.0
34,2003,26190.0,3,6,6,1,1,302.0,5.0,8.0,0,7.0
49,2000,209193.0,3,0,6,1,0,230.0,4.7,8.0,0,6.0
41,2018,27839.0,3,3,0,1,2,395.0,6.4,8.0,0,6.0
40,2022,20250.0,3,9,6,1,3,375.0,2.9,6.0,0,7.0
21,2022,18333.0,3,8,0,1,2,285.0,3.6,6.0,0,8.0
34,2014,35000.0,3,8,6,1,1,302.0,3.5,6.0,0,7.0
10,2006,133255.0,3,3,3,1,0,250.0,3.5,6.0,0,8.0
40,2021,14526.0,3,0,6,1,3,365.0,2.9,6.0,0,7.0
34,2014,43690.0,3,0,0,1,1,402.0,4.7,8.0,0,7.0
40,2020,29136.0,3,9,7,1,2,365.0,3.0,6.0,0,7.0
7,2017,72060.0,3,0,6,1,1,400.0,3.6,6.0,0,8.0
49,2023,8800.0,3,3,0,1,3,389.0,3.4,6.0,0,6.0
37,2015,85768.0,3,9,0,0,0,109.0,1.6,4.0,1,1.0
34,2022,2235.0,4,3,7,1,4,429.0,3.0,6.0,0,7.0
6,2019,121521.0,3,3,6,1,1,275.0,3.6,6.0,0,9.0
40,2015,23700.0,3,0,0,1,4,475.0,3.8,6.0,0,7.0
4,2013,124000.0,3,9,6,1,0,230.0,3.0,6.0,0,8.0
0,2018,32260.0,3,0,0,1,1,201.0,2.4,4.0,0,8.0
25,2015,92000.0,3,0,0,1,1,301.0,4.6,8.0,0,6.0
49,2010,269885.0,3,0,6,0,1,381.0,5.7,8.0,0,6.0
8,2008,51855.0,3,8,7,1,1,430.0,6.2,8.0,0,6.0
32,2015,124000.0,3,9,6,0,0,184.0,2.5,4.0,2,6.0
20,2015,26000.0,3,1,7,1,2,550.0,5.0,8.0,0,8.0
3,2018,36500.0,3,3,3,0,1,220.0,2.0,4.0,0,6.0
8,2022,1400.0,3,0,0,1,2,455.0,6.2,8.0,0,10.0
21,2018,17000.0,3,0,0,1,1,285.0,3.6,6.0,0,8.0
16,2021,42750.0,3,0,0,1,1,205.0,1.5,4.0,1,1.0
40,2011,67998.0,3,9,6,1,1,265.0,2.9,6.0,2,6.0
13,2008,64500.0,3,0,7,0,0,300.0,4.6,8.0,2,5.0
49,2007,102000.0,3,1,0,1,1,239.0,4.0,6.0,2,6.0
24,2004,145000.0,3,4,6,1,0,217.0,4.6,8.0,0,8.0
40,2018,50000.0,3,1,0,0,2,350.0,2.5,4.0,0,7.0
8,2004,37622.0,3,1,6,1,1,350.0,5.7,8.0,0,6.0
49,2006,89987.0,3,4,6,1,0,268.0,3.5,6.0,0,5.0
19,2015,136390.0,3,0,0,1,1,328.0,5.6,8.0,0,7.0
8,2015,27000.0,3,0,6,1,1,426.0,6.2,8.0,0,6.0
21,2004,144770.0,3,6,6,0,0,210.0,3.7,6.0,0,4.0
49,2011,157000.0,3,0,6,1,1,270.0,4.0,6.0,0,6.0
4,2010,132000.0,3,3,0,0,0,230.0,3.0,6.0,0,8.0
13,2002,137000.0,0,6,6,1,0,250.0,7.3,8.0,0,4.0
25,2018,50992.0,3,9,3,0,1,260.0,3.5,6.0,0,8.0
7,2010,105760.0,3,0,0,1,0,270.0,3.0,6.0,0,6.0
25,2018,29800.0,3,0,0,1,3,471.0,5.0,8.0,0,10.0
4,2019,21000.0,3,1,0,0,2,335.0,3.0,6.0,0,8.0
8,1998,152195.0,3,0,0,1,0,340.0,5.7,8.0,0,6.0
17,2006,169900.0,3,5,0,0,0,325.0,6.0,8.0,0,4.0
51,2008,196000.0,3,0,6,1,0,235.0,3.2,6.0,0,8.0
21,2009,180036.0,3,0,0,0,0,202.0,3.8,6.0,0,8.0
24,2017,57918.0,3,3,3,1,1,340.0,3.0,6.0,0,8.0
4,2017,98600.0,3,3,0,1,1,320.0,3.0,6.0,0,8.0
13,2018,120000.0,0,3,0,0,2,450.0,6.7,8.0,0,6.0
4,2022,14269.0,3,3,5,1,3,503.0,3.0,6.0,0,8.0
25,2022,6875.0,3,9,0,1,4,471.0,5.0,8.0,0,8.0
16,2019,55100.0,3,9,3,1,1,205.0,1.5,4.0,1,1.0
4,2009,74600.0,3,9,2,1,0,400.0,4.4,8.0,0,8.0
3,2019,45900.0,4,0,0,0,2,335.0,3.0,6.0,0,8.0
13,2021,88883.0,3,0,0,1,1,325.0,2.7,6.0,0,10.0
10,2013,43000.0,1,8,0,1,1,283.0,3.6,6.0,0,6.0
13,2018,33700.0,1,3,0,0,0,160.0,2.0,4.0,0,8.0
41,2016,95115.0,0,9,0,1,2,395.0,6.7,6.0,0,6.0
8,2007,20200.0,3,8,7,1,1,400.0,6.0,8.0,0,6.0
3,2013,104457.0,3,3,0,1,0,211.0,2.0,4.0,0,8.0
33,2018,8984.0,3,1,0,1,4,562.0,3.8,8.0,0,7.0
8,2017,76000.0,3,3,6,1,2,285.0,4.8,8.0,0,6.0
8,2020,56247.0,3,3,0,1,1,355.0,3.6,6.0,0,9.0
0,2016,61000.0,3,0,0,0,1,201.0,2.4,4.0,0,8.0
8,2019,9111.0,3,9,0,1,1,355.0,3.6,6.0,0,8.0
25,2015,100900.0,3,8,6,1,1,301.0,3.5,6.0,0,8.0
13,2021,24207.0,3,0,6,1,2,325.0,2.7,6.0,0,10.0
48,2022,9411.0,2,3,0,1,2,455.0,0.0,0.0,0,1.0
8,2006,21000.0,3,3,0,1,2,505.0,7.0,8.0,2,6.0
7,2019,136150.0,3,3,0,0,1,335.0,3.6,6.0,0,8.0
4,2009,78414.0,3,3,3,0,1,420.0,4.0,8.0,0,7.0
32,2019,60800.0,3,8,6,1,0,186.0,2.5,4.0,0,6.0
13,2022,16400.0,4,3,3,1,1,191.0,2.5,4.0,1,1.0
49,2018,62200.0,4,2,6,1,1,306.0,3.5,6.0,1,1.0
26,2003,142215.0,3,3,6,1,0,239.0,4.6,8.0,0,4.0
34,2007,150000.0,3,0,0,1,0,382.0,5.5,8.0,0,7.0
13,1998,49170.0,3,3,0,1,0,225.0,4.6,8.0,0,8.0
8,2015,167500.0,3,3,0,1,0,355.0,5.3,8.0,0,6.0
13,2016,110450.0,3,3,2,1,0,231.0,2.0,4.0,0,6.0
3,2014,106000.0,3,3,0,0,1,333.0,3.0,6.0,2,6.0
8,2017,92728.0,3,9,0,1,1,355.0,5.3,8.0,0,6.0
13,2022,17000.0,3,3,6,1,2,275.0,2.3,4.0,0,8.0
13,2016,75200.0,1,9,3,1,1,385.0,6.2,8.0,0,6.0
10,2015,1800.0,3,4,0,1,3,707.0,6.2,8.0,0,8.0
49,2019,36283.0,3,8,0,1,1,268.0,3.5,6.0,0,6.0
3,2023,6682.0,4,0,3,1,2,333.0,2.0,6.0,0,8.0
21,2018,23399.0,3,0,0,1,1,285.0,2.0,4.0,0,8.0
15,2017,29720.0,3,2,6,1,1,311.0,3.8,6.0,0,8.0
34,2009,56000.0,3,0,0,1,2,518.0,6.3,8.0,0,7.0
25,2020,59419.0,3,3,6,1,3,383.0,5.7,8.0,0,8.0
22,2018,69100.0,3,8,0,1,1,365.0,3.3,6.0,0,8.0
37,2021,22185.0,3,1,3,1,4,284.0,3.8,6.0,0,6.0
8,2008,29586.0,3,9,0,1,2,390.0,6.0,8.0,0,6.0
8,2021,63866.0,3,3,0,1,2,355.0,6.6,8.0,0,6.0
34,2014,78500.0,3,3,0,0,0,302.0,3.5,6.0,0,7.0
5,2022,1795.0,3,0,6,1,4,552.0,4.0,8.0,0,8.0
50,2022,1067.0,3,9,1,1,2,315.0,2.0,4.0,0,7.0
13,2017,152000.0,3,3,0,1,0,290.0,3.5,6.0,0,6.0
16,2011,185000.0,3,7,6,1,0,248.0,3.5,6.0,0,6.0
10,2007,97724.0,0,8,3,1,0,350.0,6.7,6.0,0,8.0
16,2016,111000.0,3,1,0,1,0,158.0,2.0,4.0,0,6.0
13,2019,32268.0,1,9,3,1,2,385.0,6.2,8.0,0,6.0
37,2019,122009.0,3,3,0,1,0,284.0,3.5,6.0,0,7.0
24,2020,57785.0,4,0,0,1,3,395.0,3.0,6.0,0,8.0
4,2002,204884.0,3,3,0,0,1,333.0,3.2,6.0,2,6.0
17,2003,179400.0,3,9,2,0,0,316.0,6.0,8.0,0,4.0
32,2009,57000.0,3,8,0,1,0,232.0,1.3,4.0,2,6.0
25,2021,25997.0,3,4,2,1,4,383.0,5.7,8.0,0,8.0
8,2022,36555.0,3,9,0,1,3,355.0,5.3,8.0,0,6.0
34,2023,989.0,3,0,0,1,4,362.0,4.0,8.0,0,9.0
8,2007,28514.0,3,8,3,1,1,400.0,6.0,8.0,0,6.0
13,2019,10400.0,3,8,3,1,1,460.0,5.0,8.0,0,10.0
8,2020,51133.0,3,6,0,0,1,355.0,2.0,4.0,0,9.0
8,1999,58800.0,3,9,8,1,0,305.0,5.7,8.0,0,6.0
24,2018,85000.0,3,3,0,1,1,340.0,3.0,6.0,0,8.0
21,2000,95200.0,3,0,0,1,0,120.0,2.5,4.0,2,5.0
49,2015,68575.0,3,3,3,0,1,270.0,3.5,6.0,0,6.0
8,2011,12300.0,3,8,0,1,2,430.0,6.2,8.0,0,6.0
8,2018,13900.0,3,9,7,1,2,455.0,6.2,8.0,0,8.0
34,2001,58800.0,3,3,0,1,0,190.0,2.3,4.0,0,7.0
37,2016,30700.0,3,0,0,0,1,215.0,1.6,4.0,2,6.0
40,2005,104000.0,3,3,0,1,2,355.0,3.8,6.0,2,6.0
8,2019,139116.0,3,8,0,0,1,355.0,3.6,6.0,0,6.0
40,2019,36700.0,3,1,1,0,2,348.0,3.0,6.0,0,7.0
34,2022,24500.0,3,9,6,1,4,255.0,2.0,4.0,0,9.0
49,2017,65000.0,3,0,2,0,3,381.0,5.7,8.0,0,6.0
4,2021,27654.0,4,9,0,1,3,335.0,3.0,6.0,0,8.0
42,2023,542.0,2,0,0,1,4,835.0,0.0,0.0,0,1.0
49,2020,41000.0,3,1,0,1,1,295.0,3.5,6.0,0,8.0
34,2011,47400.0,3,9,0,0,2,518.0,6.3,8.0,0,7.0
13,2002,40110.0,3,10,0,1,0,252.0,3.9,8.0,0,8.0
41,2014,124700.0,3,3,6,1,1,410.0,6.4,8.0,0,6.0
13,2013,31000.0,1,0,3,0,1,316.0,6.2,8.0,0,8.0
49,2022,7100.0,5,3,0,1,2,302.0,2.5,4.0,0,6.0
21,2018,91677.0,3,3,0,1,1,285.0,3.6,6.0,0,8.0
13,2009,107500.0,3,9,0,1,0,132.0,2.0,4.0,0,8.0
40,2023,1518.0,3,6,2,1,4,473.0,3.0,6.0,0,8.0
8,2023,5200.0,3,9,7,1,4,490.0,6.2,8.0,0,8.0
13,1999,48054.0,3,9,3,1,0,220.0,4.6,8.0,0,8.0
40,2018,87500.0,3,1,6,1,1,252.0,2.0,4.0,0,7.0
0,2012,106335.0,3,9,3,1,0,300.0,3.7,6.0,0,6.0
8,2017,133598.0,3,8,0,0,1,355.0,5.3,8.0,0,6.0
8,2018,68455.0,3,3,0,1,1,355.0,3.6,6.0,0,9.0
34,2018,28690.0,3,9,6,1,1,329.0,3.0,6.0,0,7.0
4,2012,83000.0,3,0,7,0,1,414.0,4.0,8.0,0,7.0
13,2019,38600.0,0,1,6,1,2,450.0,6.7,8.0,0,6.0
49,2019,92000.0,3,8,6,0,1,295.0,3.5,6.0,0,6.0
