Make,Price,Year,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Horsepower,HP RPM,Torque,Torque RPM
18,0,2019,33062.661,5,1,43,7,0,2,0.998,1,3565.0,1520.0,1564.0,5.0,27.0,67.0,5500.0,90.0,3500
16,4,2021,7452.0,5,0,15,6,0,2,1.998,1,4299.0,1822.0,1557.0,5.0,47.0,189.0,4400.0,280.0,1350
7,0,2013,40365.0,5,1,11,4,0,2,1.497,1,4440.0,1695.0,1485.0,5.0,42.0,116.0,6600.0,146.0,4800
29,1,2012,60237.0,2,1,30,14,1,2,2.982,2,4705.0,1840.0,1850.0,7.0,80.0,169.0,3600.0,343.0,1400
29,2,2017,30429.0,5,0,15,8,1,2,2.694,2,4735.0,1830.0,1795.0,7.0,65.0,164.0,5200.0,245.0,4000
8,0,2013,39744.0,5,1,19,14,0,2,0.998,1,3515.0,1500.0,1510.0,5.0,32.0,68.0,6200.0,94.0,3500
7,1,2019,34776.0,2,1,27,14,0,2,1.498,1,3990.0,1680.0,1505.0,5.0,35.0,99.0,3600.0,200.0,1750
18,0,2018,24219.0,5,0,45,12,0,2,1.197,1,3995.0,1745.0,1510.0,5.0,37.0,82.0,6000.0,113.0,4200
17,1,2017,34155.0,2,1,54,14,1,2,1.997,2,4456.0,1820.0,1995.0,8.0,60.0,120.0,4000.0,280.0,1800
8,0,2018,32913.0,5,0,27,14,1,2,1.197,1,3765.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,114.0,4000
18,0,2021,853.254,0,1,45,7,0,2,1.196,2,3675.0,1475.0,1800.0,5.0,40.0,73.0,6000.0,101.0,3000
20,4,2018,42228.0,2,0,27,14,0,2,1.95,2,4686.0,1810.0,1442.0,5.0,66.0,192.0,3800.0,400.0,1600
8,0,2019,21735.0,5,1,45,7,0,2,1.197,1,3985.0,1734.0,1505.0,5.0,45.0,82.0,6000.0,115.0,4000
1,3,2016,24219.0,2,0,15,14,0,2,1.995,2,4899.0,2094.0,1464.0,5.0,65.0,190.0,4000.0,400.0,1750
0,1,2011,38502.0,2,0,11,14,0,2,1.968,1,4701.0,1826.0,1427.0,5.0,63.0,177.0,4200.0,380.0,1750
7,1,2021,6831.0,5,0,45,1,0,2,1.497,1,4440.0,1695.0,1495.0,5.0,40.0,117.0,6600.0,145.0,4600
18,1,2020,6831.0,5,1,6,14,0,2,1.197,1,3840.0,1735.0,1530.0,5.0,37.0,82.0,6000.0,113.0,4200
18,0,2014,63342.0,5,1,64,7,1,2,1.197,1,3995.0,1695.0,1555.0,5.0,42.0,85.0,6000.0,114.0,4000
18,0,2022,4347.0,5,1,27,7,0,2,1.196,2,3675.0,1475.0,1825.0,7.0,40.0,72.0,6000.0,98.0,3000
8,0,2012,12420.0,5,1,45,7,0,2,0.8140000000000001,1,3495.0,1550.0,1500.0,5.0,32.0,55.0,5500.0,75.0,4000
8,0,2019,15525.0,5,1,27,13,0,2,1.197,1,3765.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,114.0,4000
0,4,2022,13662.0,5,0,15,14,0,2,1.984,1,4762.0,1847.0,1433.0,5.0,54.0,188.0,4200.0,320.0,1450
18,0,2018,40365.0,2,1,27,2,0,2,1.248,1,3840.0,1735.0,1530.0,5.0,37.0,74.0,4000.0,190.0,2000
6,0,2013,29187.0,5,1,28,1,0,2,1.499,1,3999.0,1765.0,1708.0,5.0,52.0,109.0,6300.0,140.0,4400
24,0,2016,1242000.0,2,1,59,14,0,2,1.461,1,4315.0,1822.0,1695.0,5.0,50.0,108.0,3900.0,248.0,2250
10,3,2018,28283.445,2,0,10,12,1,2,1.999,2,4795.0,1967.0,1416.0,5.0,56.0,177.0,4000.0,430.0,1750
20,4,2018,11178.0,2,0,10,1,0,2,2.987,0,4819.0,2141.0,1796.0,5.0,93.0,255.0,3400.0,620.0,1600
30,0,2014,45197.622,5,1,6,7,0,2,1.198,1,3970.0,1682.0,1453.0,5.0,45.0,74.0,5400.0,110.0,3750
18,0,2017,10432.8,5,1,45,7,0,2,0.998,1,3545.0,1490.0,1475.0,5.0,35.0,67.0,6000.0,90.0,3500
29,1,2019,25398.9,5,0,56,12,0,1,1.496,1,4425.0,1730.0,1495.0,5.0,42.0,106.0,6000.0,140.0,4200
7,0,2017,24219.0,5,1,25,14,0,1,1.199,1,3999.0,1734.0,1601.0,5.0,40.0,89.0,6000.0,110.0,4800
1,2,2016,47817.0,2,0,66,1,0,2,1.995,2,4454.0,2044.0,1545.0,5.0,63.0,184.0,4000.0,350.0,1750
17,1,2018,74520.0,2,1,59,1,1,2,2.179,2,4456.0,1820.0,1995.0,7.0,60.0,140.0,3750.0,320.0,1500
7,0,2017,24032.7,5,1,42,8,0,2,1.198,1,3990.0,1680.0,1505.0,5.0,35.0,87.0,6000.0,109.0,4500
18,1,2021,4495.419,5,1,68,14,0,2,1.462,1,4445.0,1775.0,1700.0,6.0,45.0,103.0,6000.0,138.0,4400
1,4,2020,8694.0,5,0,45,14,0,2,1.998,2,4633.0,1811.0,1429.0,5.0,57.0,248.0,5200.0,350.0,1450
8,0,2014,47196.0,5,1,18,14,0,2,1.197,1,3765.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,114.0,4000
1,4,2020,6831.0,2,0,56,2,0,2,1.995,1,4526.0,1800.0,1420.0,5.0,50.0,188.0,4000.0,400.0,1750
18,0,2019,50487.3,2,1,40,14,0,2,1.248,1,3995.0,1790.0,1640.0,5.0,48.0,89.0,4000.0,200.0,1750
30,0,2013,47196.0,2,1,39,14,0,2,1.598,1,3970.0,1682.0,1453.0,5.0,45.0,103.0,4400.0,250.0,1500
28,0,2018,56796.659999999996,5,1,32,1,0,2,1.199,1,3746.0,1647.0,1535.0,5.0,35.0,84.0,6000.0,114.0,3500
13,4,2018,27945.0,2,0,15,2,0,2,1.999,0,4360.0,2120.0,1635.0,5.0,57.0,177.0,4000.0,430.0,1750
17,0,2013,29187.0,2,1,54,14,0,2,2.179,2,4430.0,1817.0,1975.0,8.0,60.0,120.0,4000.0,290.0,1800
20,4,2018,31050.0,2,0,15,2,0,2,2.1430000000000002,0,4656.0,1890.0,1639.0,5.0,66.0,168.0,3000.0,400.0,1400
30,0,2017,37570.5,5,0,66,14,0,2,1.197,1,4390.0,1699.0,1467.0,5.0,55.0,103.0,5000.0,175.0,1500
20,2,2014,50301.0,2,0,1,7,0,2,2.987,0,4781.0,1911.0,1774.0,5.0,95.0,234.0,3800.0,535.0,1600
16,4,2020,12270.339,2,0,12,2,0,2,1.496,1,3982.0,1727.0,1425.0,5.0,44.0,114.0,4000.0,270.0,1750
29,0,2011,47817.0,5,1,20,13,0,2,1.794,1,4540.0,1760.0,1480.0,5.0,55.0,132.0,6000.0,170.0,4200
8,0,2015,36142.2,5,0,45,13,0,2,1.591,1,4370.0,1700.0,1475.0,5.0,43.0,121.0,6300.0,158.0,4200
29,4,2022,2484.0,3,0,15,1,0,2,2.494,0,4935.0,1850.0,1895.0,7.0,58.0,115.0,4700.0,198.0,2800
18,0,2015,26082.0,5,1,6,14,0,2,0.998,1,3600.0,1600.0,1560.0,5.0,35.0,67.0,6000.0,90.0,3500
8,0,2013,39123.0,5,0,45,13,0,2,1.797,1,4530.0,1775.0,1470.0,5.0,56.0,147.0,6500.0,177.0,4700
7,1,2018,26612.954999999998,5,1,56,4,0,2,1.497,1,4440.0,1695.0,1495.0,5.0,40.0,117.0,6600.0,145.0,4600
24,1,2018,14904.0,2,1,6,4,0,2,1.461,1,4315.0,1822.0,1695.0,5.0,50.0,84.0,3750.0,200.0,1900
18,0,2019,21114.0,5,1,11,14,0,2,0.998,1,3695.0,1600.0,1560.0,5.0,35.0,67.0,6000.0,90.0,3500
12,1,2022,5899.5,5,1,15,14,0,2,1.497,1,4315.0,1800.0,1637.0,5.0,50.0,113.0,6300.0,144.0,4500
10,4,2014,19872.0,2,0,56,4,1,2,2.993,2,5252.0,1899.0,1457.0,5.0,83.0,271.0,4000.0,600.0,2000
8,1,2018,60237.0,2,1,29,14,0,2,1.582,1,4375.0,1700.0,1475.0,5.0,43.0,126.0,4000.0,260.0,1900
8,0,2014,45270.9,5,0,45,2,1,2,1.591,1,4370.0,1700.0,1475.0,5.0,43.0,121.0,6300.0,158.0,4200
0,4,2021,17388.0,5,0,27,13,0,2,2.995,0,4986.0,1995.0,1705.0,5.0,85.0,335.0,5000.0,500.0,1370
18,0,2022,3726.0,5,1,15,14,0,2,1.197,1,3845.0,1735.0,1530.0,5.0,37.0,89.0,6000.0,113.0,4400
1,4,2021,15214.5,2,0,45,12,0,1,2.993,0,4752.0,1918.0,1621.0,5.0,68.0,260.0,4000.0,620.0,2000
8,0,2013,25461.0,5,0,56,14,0,2,1.197,1,3585.0,1595.0,1550.0,5.0,35.0,79.0,6000.0,112.7619,4000
7,1,2018,31050.0,5,1,54,13,0,2,1.497,1,4440.0,1695.0,1495.0,5.0,40.0,117.0,6600.0,145.0,4600
18,0,2018,40986.0,2,0,72,12,0,2,1.248,1,3995.0,1735.0,1515.0,5.0,37.0,74.0,4000.0,190.0,2000
28,2,2022,23598.0,2,0,45,1,0,2,1.956,1,4598.0,1894.0,1706.0,5.0,50.0,168.0,3750.0,350.0,1750
11,3,2021,10557.0,5,0,15,2,0,2,1.368,1,4405.0,1818.0,1640.0,5.0,60.0,161.0,5500.0,250.0,2500
8,0,2014,45954.0,2,1,44,7,0,2,1.582,1,4370.0,1700.0,1475.0,5.0,43.0,126.0,4000.0,260.0,1900
26,1,2018,12848.49,5,0,6,12,0,2,1.598,1,4413.0,1699.0,1466.0,5.0,55.0,104.0,5200.0,153.0,3750
8,1,2019,24840.0,2,1,40,14,0,2,1.582,1,4375.0,1700.0,1475.0,5.0,43.0,126.0,4000.0,260.0,1900
8,1,2018,31050.0,5,0,45,14,0,2,1.591,1,4270.0,1780.0,1630.0,5.0,60.0,122.0,6400.0,154.0,4850
1,4,2021,12420.0,5,0,10,12,0,2,2.998,0,4935.0,2004.0,1696.0,5.0,83.0,335.0,5500.0,450.0,1500
18,1,2020,29341.008,5,0,29,2,0,2,1.462,1,4445.0,1775.0,1700.0,6.0,45.0,103.0,6000.0,138.0,4400
28,0,2021,5589.0,5,0,56,4,0,2,1.199,1,3993.0,1677.0,1532.0,5.0,35.0,84.0,6000.0,113.0,3300
8,0,2013,48438.0,2,1,1,14,1,2,1.582,1,4370.0,1700.0,1475.0,5.0,43.0,126.0,4000.0,260.0,1900
0,4,2018,31671.0,2,0,27,12,0,2,1.968,1,4933.0,1874.0,1455.0,5.0,75.0,190.0,3800.0,400.0,1750
8,1,2018,21636.261,5,1,27,14,0,2,1.591,1,4270.0,1780.0,1665.0,5.0,55.0,122.0,6400.0,151.0,4850
8,0,2014,28566.0,5,1,27,8,0,2,1.197,1,3995.0,1710.0,1505.0,5.0,45.0,83.0,6000.0,113.796,4000
7,0,2015,37881.0,2,1,59,7,0,2,1.498,1,4440.0,1695.0,1495.0,5.0,40.0,99.0,3600.0,200.0,1750
0,1,2014,34155.0,2,0,45,14,0,2,1.968,1,4456.0,1796.0,1416.0,5.0,50.0,141.0,3500.0,320.0,1750
18,0,2020,36475.056,5,1,37,2,0,2,1.197,1,3850.0,1695.0,1530.0,5.0,42.0,83.0,6000.0,115.0,4000
18,1,2019,21114.0,5,1,15,2,0,2,1.462,1,4490.0,1730.0,1485.0,5.0,43.0,103.0,6000.0,138.0,4400
17,1,2018,29187.0,2,1,59,14,0,2,2.179,1,4585.0,1890.0,1785.0,7.0,70.0,153.0,3750.0,360.0,1750
8,0,2017,29187.0,5,1,15,7,0,2,1.197,1,3985.0,1734.0,1505.0,5.0,45.0,82.0,6000.0,115.0,4000
17,1,2017,49059.0,2,1,47,6,0,2,2.498,0,3920.0,1710.0,1930.0,7.0,60.0,105.0,3800.0,247.0,1800
8,1,2021,7464.42,5,0,45,14,0,2,1.197,1,3995.0,1775.0,1505.0,5.0,37.0,87.0,6000.0,115.0,1500
8,1,2020,4347.0,2,1,1,14,0,2,1.493,1,4300.0,1790.0,1635.0,5.0,50.0,113.0,4000.0,250.0,1500
0,1,2014,9315.0,2,0,15,12,0,2,1.968,1,4701.0,1826.0,1427.0,5.0,63.0,141.0,4200.0,320.0,1750
1,2,2014,50922.0,2,0,10,14,1,2,1.995,0,4648.0,1881.0,1661.0,5.0,67.0,184.0,4000.0,380.0,1750
1,4,2022,3726.0,2,0,45,7,0,2,1.995,2,4936.0,1868.0,1479.0,5.0,65.0,188.0,4000.0,400.0,1750
8,1,2019,42228.0,2,1,7,14,0,2,1.3960000000000001,1,4270.0,1780.0,1630.0,5.0,60.0,89.0,4000.0,224.0,1500
0,4,2017,14904.0,2,0,24,14,0,2,2.967,0,5052.0,1968.0,1740.0,7.0,75.0,245.0,2910.0,600.0,1500
8,1,2020,34776.0,2,1,30,2,0,2,1.493,1,3995.0,1770.0,1605.0,5.0,45.0,99.0,4000.0,240.0,1500
17,0,2015,15525.0,2,1,45,7,0,1,2.179,1,4585.0,1890.0,1785.0,7.0,70.0,138.0,3750.0,330.0,1600
3,0,2017,21114.0,5,1,39,4,0,2,1.198,1,3995.0,1635.0,1490.0,7.0,35.0,67.0,5000.0,104.0,4000
8,1,2021,6644.7,5,1,29,14,0,2,0.998,1,3995.0,1770.0,1605.0,5.0,45.0,118.0,6000.0,172.0,1500
8,1,2021,15525.0,5,0,45,14,0,2,1.197,1,3995.0,1775.0,1505.0,5.0,37.0,87.0,6000.0,115.0,1500
7,0,2019,33534.0,5,0,71,14,1,2,1.199,1,3995.0,1695.0,1501.0,5.0,35.0,89.0,6000.0,110.0,4800
18,0,2016,54648.0,2,1,32,2,0,2,1.248,1,3995.0,1745.0,1500.0,5.0,37.0,74.0,4000.0,190.0,2000
0,1,2016,86319.0,2,0,29,14,1,2,1.968,0,4385.0,1831.0,1608.0,5.0,64.0,174.0,4200.0,380.0,1750
26,1,2022,807.3,5,1,45,12,0,2,0.999,1,4225.0,1760.0,1612.0,5.0,50.0,114.0,5000.0,178.0,1750
8,1,2019,12420.0,5,1,15,1,0,2,1.591,1,4375.0,1700.0,1475.0,5.0,43.0,121.0,6300.0,158.0,4200
21,2,2018,75762.0,2,0,38,13,0,2,2.477,2,4695.0,1815.0,1840.0,7.0,70.0,176.0,4000.0,350.0,1800
8,0,2016,23598.0,2,1,54,13,0,2,1.3960000000000001,1,3985.0,1734.0,1505.0,5.0,45.0,89.0,4000.0,220.0,1500
15,2,2021,11488.5,2,1,27,12,0,2,1.956,1,4655.0,1835.0,1760.0,5.0,60.0,169.0,3750.0,350.0,1750
8,1,2022,17263.8,2,1,24,14,0,2,1.493,1,4300.0,1790.0,1635.0,5.0,50.0,113.0,4000.0,250.0,1500
18,0,2019,28582.767,5,1,27,2,0,2,1.197,1,3850.0,1695.0,1530.0,5.0,42.0,83.0,6000.0,115.0,4000
29,1,2018,14374.908,5,0,6,12,0,2,1.496,1,4425.0,1730.0,1495.0,5.0,42.0,106.0,6000.0,140.0,4200
26,1,2017,17388.0,5,0,45,7,0,2,1.798,1,4670.0,1814.0,1476.0,5.0,50.0,177.0,5100.0,250.0,1250
18,0,2019,7373.754,5,0,56,14,0,2,1.197,1,3840.0,1735.0,1530.0,5.0,37.0,82.0,6000.0,113.0,4200
8,1,2017,31050.0,5,1,45,13,0,2,1.591,1,4270.0,1780.0,1630.0,5.0,60.0,122.0,6400.0,154.0,4850
6,2,2016,46575.0,2,0,44,14,1,2,2.198,2,4892.0,1860.0,1837.0,7.0,80.0,158.0,3200.0,385.0,1600
1,3,2019,9625.5,2,0,15,2,0,2,1.995,2,4633.0,1811.0,1429.0,5.0,57.0,188.0,4000.0,400.0,1750
18,0,2016,51198.345,2,1,27,7,1,2,1.248,1,4490.0,1730.0,1485.0,5.0,43.0,89.0,4000.0,200.0,1750
7,0,2014,46931.454,5,1,29,10,1,2,1.497,1,4440.0,1695.0,1495.0,5.0,40.0,117.0,6600.0,145.0,4600
18,0,2015,39744.0,0,1,45,13,0,2,0.998,1,3599.0,1495.0,1700.0,5.0,35.0,58.0,6200.0,77.0,3500
8,0,2012,46575.0,5,1,56,14,0,2,1.197,1,3585.0,1595.0,1550.0,5.0,35.0,79.0,6000.0,112.7619,4000
6,0,2019,8752.995,5,1,15,14,0,2,1.499,1,3999.0,1765.0,1708.0,5.0,52.0,109.0,6300.0,140.0,4400
0,3,2017,10557.0,2,0,15,14,0,2,1.968,1,4933.0,1874.0,1455.0,5.0,75.0,190.0,3800.0,400.0,1750
24,0,2014,43470.0,2,1,15,14,0,2,1.461,1,4315.0,1822.0,1695.0,5.0,50.0,108.0,3900.0,248.0,2250
18,0,2017,42228.0,2,1,15,7,0,2,1.248,1,4296.0,1695.0,1685.0,7.0,45.0,89.0,4000.0,200.0,1750
18,0,2018,24840.0,5,1,54,7,1,2,1.197,1,3850.0,1695.0,1530.0,5.0,42.0,83.0,6000.0,115.0,4000
10,4,2015,24219.0,2,0,15,1,0,2,2.993,2,5252.0,1899.0,1457.0,5.0,83.0,271.0,4000.0,600.0,2000
8,1,2016,44712.0,2,1,1,12,0,2,1.582,1,4270.0,1780.0,1630.0,5.0,60.0,126.0,4000.0,265.0,1900
18,1,2016,24219.0,2,1,27,2,0,2,1.248,1,4296.0,1695.0,1685.0,7.0,45.0,89.0,4000.0,200.0,1750
18,0,2016,38502.0,2,1,40,2,0,2,1.248,1,3995.0,1745.0,1500.0,5.0,37.0,74.0,4000.0,190.0,2000
6,4,2021,25514.406,2,0,56,14,1,2,1.996,0,4903.0,1869.0,1837.0,7.0,80.0,168.0,3500.0,420.0,2000
1,1,2013,40365.0,2,0,36,1,1,2,1.995,2,4633.0,1811.0,1429.0,5.0,57.0,188.0,4000.0,400.0,1750
26,1,2021,4905.9,5,0,56,13,0,2,0.999,1,4225.0,1760.0,1612.0,5.0,50.0,114.0,5000.0,178.0,1750
12,1,2021,13662.0,2,0,45,12,0,2,1.493,1,3995.0,1790.0,1647.0,5.0,45.0,113.0,4000.0,250.0,1500
30,2,2018,45333.0,2,0,12,14,1,2,1.968,0,4486.0,1839.0,1672.0,5.0,71.0,141.0,4000.0,340.0,1750
26,1,2016,34155.0,5,0,27,7,1,2,1.798,1,4670.0,1814.0,1476.0,5.0,50.0,177.0,5100.0,250.0,1250
26,3,2019,4284.9,2,0,15,7,0,2,1.968,1,4861.0,1864.0,1483.0,5.0,66.0,174.0,3600.0,350.0,1500
18,0,2017,40365.0,5,1,32,7,0,2,1.197,1,3850.0,1695.0,1530.0,5.0,42.0,83.0,6000.0,115.0,4000
7,0,2015,29808.0,2,1,45,14,0,2,1.498,1,4386.0,1683.0,1603.0,7.0,42.0,99.0,3600.0,200.0,1750
18,0,2018,29808.0,5,1,32,13,1,2,0.796,1,3395.0,1490.0,1475.0,5.0,35.0,47.0,6000.0,69.0,3500
18,0,2018,11178.0,5,1,15,7,0,2,0.998,1,3599.0,1495.0,1700.0,5.0,35.0,67.0,6200.0,90.0,3500
25,4,2011,16767.0,5,0,15,2,2,2,6.5920000000000005,2,5569.0,1948.0,1550.0,5.0,82.5,570.0,5250.0,780.0,1500
20,1,2012,48438.0,2,0,44,14,0,2,2.1430000000000002,2,4596.0,1770.0,1447.0,5.0,66.0,170.0,4200.0,400.0,2800
8,1,2014,54609.498,2,0,6,14,1,2,2.199,0,4690.0,1880.0,1690.0,7.0,64.0,194.0,3800.0,437.0,1800
8,0,2019,26703.0,0,1,45,13,0,2,1.086,1,3610.0,1645.0,1560.0,5.0,60.0,58.0,5500.0,84.0,4500
20,0,2008,59119.2,2,0,45,7,0,1,2.148,2,4581.0,1770.0,1447.0,5.0,66.0,170.0,3700.0,410.0,2000
18,0,2016,16146.0,5,1,15,14,0,2,1.197,1,3995.0,1695.0,1555.0,5.0,42.0,83.0,6000.0,115.0,4000
18,0,2015,43470.0,5,0,1,14,0,2,0.998,1,3600.0,1600.0,1560.0,5.0,35.0,67.0,6000.0,90.0,3500
18,0,2019,19251.0,0,1,15,7,0,2,0.998,1,3655.0,1620.0,1675.0,5.0,60.0,58.0,5500.0,78.0,3500
8,0,2012,33879.276,5,1,39,14,0,2,1.197,1,3585.0,1595.0,1550.0,5.0,35.0,79.0,6000.0,112.7619,4000
18,0,2019,45954.0,5,1,56,2,0,2,1.197,1,3995.0,1735.0,1515.0,5.0,37.0,89.0,6000.0,113.0,4400
24,0,2016,39744.0,5,1,44,13,0,2,0.799,1,3679.0,1579.0,1478.0,5.0,28.0,53.0,5678.0,72.0,4386
18,0,2016,52785.0,2,1,33,14,1,2,1.598,1,4300.0,1765.0,1590.0,5.0,48.0,118.0,3750.0,320.0,1750
18,0,2018,33534.0,5,1,44,14,0,2,1.197,1,3850.0,1695.0,1530.0,5.0,42.0,83.0,6000.0,115.0,4000
11,2,2019,35397.0,5,0,27,13,0,2,1.368,1,4395.0,1818.0,1640.0,5.0,60.0,160.0,5500.0,250.0,2500
13,4,2018,23598.0,2,0,67,14,0,2,1.999,0,4600.0,2173.0,1690.0,7.0,65.0,177.0,4000.0,430.0,1750
8,1,2015,42579.486,2,0,1,14,0,2,1.582,1,4270.0,1780.0,1630.0,5.0,60.0,126.0,4000.0,265.0,1900
29,0,2009,42349.095,5,1,1,14,0,2,1.794,1,4540.0,1760.0,1480.0,5.0,55.0,132.0,6000.0,170.0,4200
18,0,2017,35397.0,5,1,15,14,0,2,1.373,1,4490.0,1730.0,1485.0,5.0,43.0,91.0,6000.0,130.0,4000
8,2,2021,27945.0,5,0,15,14,0,2,1.353,1,4300.0,1790.0,1635.0,5.0,50.0,138.0,6000.0,242.0,1500
18,0,2014,37332.036,5,0,6,7,0,2,0.998,1,3600.0,1600.0,1560.0,5.0,35.0,67.0,6000.0,90.0,3500
18,0,2010,51047.442,2,1,30,14,1,2,1.248,1,4160.0,1690.0,1530.0,5.0,43.0,75.0,4000.0,190.0,2000
18,0,2008,31671.0,5,1,12,5,1,2,1.061,1,3520.0,1475.0,1690.0,5.0,35.0,67.0,6200.0,84.0,3500
18,0,2017,53406.0,2,1,39,14,0,2,1.248,1,4490.0,1730.0,1485.0,5.0,43.0,89.0,4000.0,200.0,1750
7,0,2018,25461.0,2,1,58,13,0,2,1.498,1,3999.0,1734.0,1601.0,5.0,40.0,99.0,3600.0,200.0,1750
7,0,2015,47196.0,2,1,0,12,0,2,1.498,1,4440.0,1695.0,1495.0,5.0,40.0,99.0,3600.0,200.0,1750
18,0,2011,74520.0,2,1,27,13,0,2,1.248,1,3850.0,1695.0,1530.0,5.0,42.0,74.0,4000.0,190.0,2000
1,4,2021,7762.5,5,0,15,14,0,2,1.998,1,4447.0,1821.0,1598.0,5.0,51.0,189.0,5000.0,280.0,1350
23,4,2018,3912.3,5,0,27,7,0,1,1.988,2,4379.0,1801.0,1281.0,2.0,54.0,295.0,6500.0,380.0,2150
18,0,2009,70794.0,5,1,45,5,0,2,1.298,1,4160.0,1690.0,1530.0,5.0,43.0,87.0,6000.0,113.0,4500
18,0,2015,16060.302,5,1,36,2,0,2,0.998,1,3600.0,1600.0,1560.0,5.0,35.0,67.0,6000.0,90.0,3500
6,0,2010,44712.0,2,1,27,14,0,2,1.399,1,3795.0,1680.0,1427.0,5.0,45.0,69.0,4000.0,160.0,2000
8,0,2015,55890.0,2,1,39,13,0,2,1.582,1,4270.0,1780.0,1630.0,5.0,60.0,126.0,4000.0,265.0,1900
7,0,2016,23598.0,5,1,24,13,0,2,1.497,1,4440.0,1695.0,1495.0,5.0,40.0,117.0,6600.0,145.0,4600
20,4,2021,4347.0,2,0,45,7,0,2,1.95,2,5063.0,1860.0,1494.0,5.0,80.0,192.0,3800.0,400.0,1600
7,0,2019,46101.177,5,1,49,14,0,2,1.199,1,3995.0,1695.0,1501.0,5.0,35.0,89.0,6000.0,110.0,4800
1,3,2018,32913.0,2,0,15,2,1,2,1.995,2,4454.0,2044.0,1545.0,5.0,63.0,184.0,4000.0,350.0,1750
18,0,2016,32480.163,5,1,7,7,0,0,0.796,1,3395.0,1490.0,1475.0,5.0,35.0,47.0,6000.0,69.0,3500
18,0,2019,26303.076,5,1,71,12,0,2,1.197,1,3995.0,1745.0,1500.0,5.0,37.0,83.0,6000.0,115.0,4000
18,0,2013,52164.0,2,1,15,14,0,2,1.248,1,4490.0,1735.0,1560.0,5.0,50.0,89.0,4000.0,200.0,1750
29,0,2016,70794.0,2,1,3,7,0,2,1.364,1,3775.0,1695.0,1510.0,5.0,45.0,67.0,3800.0,170.0,1800
8,1,2019,16701.174,5,0,27,1,0,2,1.591,1,4440.0,1729.0,1475.0,5.0,45.0,121.0,6400.0,151.0,4850
20,3,2017,43470.0,2,0,56,4,1,2,2.1430000000000002,2,4686.0,1810.0,1442.0,5.0,66.0,168.0,3000.0,400.0,1400
29,1,2012,61076.592,2,1,54,14,0,2,2.982,2,4705.0,1840.0,1850.0,7.0,80.0,169.0,3600.0,343.0,1400
8,0,2009,66447.0,5,1,12,7,2,2,1.086,1,3565.0,1595.0,1550.0,5.0,35.0,67.0,5500.0,99.0,2800
29,3,2017,32292.0,2,0,45,14,0,2,2.755,2,4795.0,1855.0,1835.0,7.0,80.0,174.0,3400.0,450.0,1600
14,4,2017,19287.639,5,0,6,4,0,2,2.494,2,4915.0,1820.0,1450.0,5.0,65.0,202.0,5700.0,213.0,4500
18,0,2017,70794.0,2,1,20,7,0,2,1.598,1,4300.0,1765.0,1590.0,5.0,48.0,118.0,3750.0,320.0,1750
17,0,2017,27324.0,2,1,45,14,0,2,1.493,2,3995.0,1835.0,1839.0,7.0,60.0,100.0,3750.0,240.0,1600
8,0,2017,44712.0,2,1,11,8,0,2,1.3960000000000001,1,3995.0,1760.0,1555.0,5.0,45.0,89.0,4000.0,220.0,1500
20,4,2019,4968.0,2,0,15,2,0,2,1.95,2,4686.0,1810.0,1442.0,5.0,66.0,192.0,3800.0,400.0,1600
18,0,2014,33534.0,5,1,44,14,0,2,0.998,1,3620.0,1475.0,1460.0,5.0,35.0,67.0,6200.0,90.0,3500
20,2,2015,61479.0,2,0,11,14,1,2,2.1430000000000002,1,4417.0,1804.0,1494.0,5.0,50.0,134.0,3600.0,300.0,1600
17,1,2019,54648.0,2,1,27,14,0,2,1.493,2,3995.0,1795.0,1817.0,7.0,60.0,100.0,3750.0,240.0,1600
13,4,2020,6831.0,2,0,27,14,1,2,2.993,0,5199.0,2220.0,1840.0,4.0,105.0,244.0,4000.0,600.0,2000
6,4,2021,11799.0,2,0,27,14,0,2,1.996,0,4903.0,1869.0,1837.0,7.0,80.0,168.0,3500.0,420.0,2000
15,2,2021,20493.0,5,0,1,1,0,2,1.451,1,4655.0,1835.0,1760.0,5.0,60.0,141.0,5000.0,250.0,1600
18,0,2018,27419.013,2,1,54,14,0,2,1.248,1,4395.0,1735.0,1690.0,7.0,45.0,89.0,4000.0,200.0,1750
13,4,2020,20100.528,2,0,11,14,0,2,2.179,0,4600.0,2069.0,1724.0,7.0,65.0,188.0,3500.0,420.0,1750
8,0,2016,26082.0,2,1,40,14,0,2,1.582,1,4375.0,1700.0,1475.0,5.0,43.0,126.0,4000.0,260.0,1900
10,4,2020,34776.0,2,0,11,2,0,2,1.999,2,5067.0,2091.0,1457.0,5.0,66.0,177.0,4000.0,430.0,1750
13,4,2019,39123.0,2,0,6,1,0,2,2.993,0,4999.0,2220.0,1835.0,5.0,105.0,244.0,4000.0,600.0,2000
8,0,2017,30691.061999999998,5,0,56,13,0,2,1.197,1,3765.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,114.0,4000
15,2,2021,11799.0,5,0,45,13,0,1,1.451,1,4720.0,1835.0,1760.0,6.0,60.0,141.0,5000.0,250.0,1600
